sigla_uf,id_municipio,nome,numero_candidato,sigla_partido,votos,turno
MG,3121803,Dionísio,54,PPL,1,1
MG,3121803,Dionísio,45,PSDB,219,1
MG,3121803,Dionísio,17,PSL,1692,1
MG,3121803,Dionísio,50,PSOL,6,1
MG,3121803,Dionísio,16,PSTU,4,1
MG,3121803,Dionísio,13,PT,1806,1
MG,3121803,Dionísio,18,REDE,20,1
MG,3121803,Dionísio,17,PSL,1755,2
MG,3121803,Dionísio,13,PT,2087,2
MG,3121902,Divinésia,27,DC,0,1
MG,3121902,Divinésia,15,MDB,11,1
MG,3121902,Divinésia,30,NOVO,93,1
MG,3121902,Divinésia,51,PATRIOTA,14,1
MG,3121902,Divinésia,12,PDT,400,1
MG,3121902,Divinésia,19,PODE,11,1
MG,3121902,Divinésia,54,PPL,0,1
MG,3121902,Divinésia,45,PSDB,293,1
MG,3121902,Divinésia,17,PSL,894,1
MG,3121902,Divinésia,50,PSOL,15,1
MG,3121902,Divinésia,16,PSTU,1,1
MG,3121902,Divinésia,13,PT,1267,1
MG,3121902,Divinésia,18,REDE,12,1
MG,3121902,Divinésia,17,PSL,1013,2
MG,3121902,Divinésia,13,PT,1724,2
MG,3122009,Divino,27,DC,3,1
MG,3122009,Divino,15,MDB,56,1
MG,3122009,Divino,30,NOVO,160,1
MG,3122009,Divino,51,PATRIOTA,70,1
MG,3122009,Divino,12,PDT,1014,1
MG,3122009,Divino,19,PODE,27,1
MG,3122009,Divino,54,PPL,5,1
MG,3122009,Divino,45,PSDB,576,1
MG,3122009,Divino,17,PSL,3450,1
MG,3122009,Divino,50,PSOL,29,1
MG,3122009,Divino,16,PSTU,2,1
MG,3122009,Divino,13,PT,4927,1
MG,3122009,Divino,18,REDE,42,1
MG,3122009,Divino,17,PSL,4025,2
MG,3122009,Divino,13,PT,5695,2
MG,3122108,Divino das Laranjeiras,27,DC,0,1
MG,3122108,Divino das Laranjeiras,15,MDB,28,1
MG,3122108,Divino das Laranjeiras,30,NOVO,49,1
MG,3122108,Divino das Laranjeiras,51,PATRIOTA,35,1
MG,3122108,Divino das Laranjeiras,12,PDT,168,1
MG,3122108,Divino das Laranjeiras,19,PODE,14,1
MG,3122108,Divino das Laranjeiras,54,PPL,0,1
MG,3122108,Divino das Laranjeiras,45,PSDB,100,1
MG,3122108,Divino das Laranjeiras,17,PSL,1540,1
MG,3122108,Divino das Laranjeiras,50,PSOL,1,1
MG,3122108,Divino das Laranjeiras,16,PSTU,1,1
MG,3122108,Divino das Laranjeiras,13,PT,1101,1
MG,3122108,Divino das Laranjeiras,18,REDE,8,1
MG,3122108,Divino das Laranjeiras,17,PSL,1562,2
MG,3122108,Divino das Laranjeiras,13,PT,1177,2
MG,3122207,Divinolândia de Minas,27,DC,1,1
MG,3122207,Divinolândia de Minas,15,MDB,31,1
MG,3122207,Divinolândia de Minas,30,NOVO,92,1
MG,3122207,Divinolândia de Minas,51,PATRIOTA,16,1
MG,3122207,Divinolândia de Minas,12,PDT,291,1
MG,3122207,Divinolândia de Minas,19,PODE,5,1
MG,3122207,Divinolândia de Minas,54,PPL,1,1
MG,3122207,Divinolândia de Minas,45,PSDB,222,1
MG,3122207,Divinolândia de Minas,17,PSL,1448,1
MG,3122207,Divinolândia de Minas,50,PSOL,13,1
MG,3122207,Divinolândia de Minas,16,PSTU,3,1
MG,3122207,Divinolândia de Minas,13,PT,1641,1
MG,3122207,Divinolândia de Minas,18,REDE,22,1
MG,3122207,Divinolândia de Minas,17,PSL,1622,2
MG,3122207,Divinolândia de Minas,13,PT,1761,2
MG,3122306,Divinópolis,27,DC,52,1
MG,3122306,Divinópolis,15,MDB,1398,1
MG,3122306,Divinópolis,30,NOVO,7511,1
MG,3122306,Divinópolis,51,PATRIOTA,696,1
MG,3122306,Divinópolis,12,PDT,17475,1
MG,3122306,Divinópolis,19,PODE,458,1
MG,3122306,Divinópolis,54,PPL,27,1
MG,3122306,Divinópolis,45,PSDB,3704,1
MG,3122306,Divinópolis,17,PSL,66654,1
MG,3122306,Divinópolis,50,PSOL,713,1
MG,3122306,Divinópolis,16,PSTU,47,1
MG,3122306,Divinópolis,13,PT,21376,1
MG,3122306,Divinópolis,18,REDE,1173,1
MG,3122306,Divinópolis,17,PSL,77001,2
MG,3122306,Divinópolis,13,PT,41154,2
MG,3122355,Divisa Alegre,27,DC,1,1
MG,3122355,Divisa Alegre,15,MDB,14,1
MG,3122355,Divisa Alegre,30,NOVO,28,1
MG,3122355,Divisa Alegre,51,PATRIOTA,12,1
MG,3122355,Divisa Alegre,12,PDT,254,1
MG,3122355,Divisa Alegre,19,PODE,6,1
MG,3122355,Divisa Alegre,54,PPL,2,1
MG,3122355,Divisa Alegre,45,PSDB,258,1
MG,3122355,Divisa Alegre,17,PSL,1053,1
MG,3122355,Divisa Alegre,50,PSOL,2,1
MG,3122355,Divisa Alegre,16,PSTU,1,1
MG,3122355,Divisa Alegre,13,PT,1347,1
MG,3122355,Divisa Alegre,18,REDE,18,1
MG,3122355,Divisa Alegre,17,PSL,1278,2
MG,3122355,Divisa Alegre,13,PT,1586,2
MG,3122405,Divisa Nova,27,DC,0,1
MG,3122405,Divisa Nova,15,MDB,16,1
MG,3122405,Divisa Nova,30,NOVO,118,1
MG,3122405,Divisa Nova,51,PATRIOTA,19,1
MG,3122405,Divisa Nova,12,PDT,279,1
MG,3122405,Divisa Nova,19,PODE,28,1
MG,3122405,Divisa Nova,54,PPL,1,1
MG,3122405,Divisa Nova,45,PSDB,213,1
MG,3122405,Divisa Nova,17,PSL,1545,1
MG,3122405,Divisa Nova,50,PSOL,7,1
MG,3122405,Divisa Nova,16,PSTU,2,1
MG,3122405,Divisa Nova,13,PT,1396,1
MG,3122405,Divisa Nova,18,REDE,18,1
MG,3122405,Divisa Nova,17,PSL,1760,2
MG,3122405,Divisa Nova,13,PT,1609,2
MG,3122454,Divisópolis,27,DC,1,1
MG,3122454,Divisópolis,15,MDB,19,1
MG,3122454,Divisópolis,30,NOVO,17,1
MG,3122454,Divisópolis,51,PATRIOTA,14,1
MG,3122454,Divisópolis,12,PDT,225,1
MG,3122454,Divisópolis,19,PODE,19,1
MG,3122454,Divisópolis,54,PPL,6,1
MG,3122454,Divisópolis,45,PSDB,277,1
MG,3122454,Divisópolis,17,PSL,1044,1
MG,3122454,Divisópolis,50,PSOL,5,1
MG,3122454,Divisópolis,16,PSTU,1,1
MG,3122454,Divisópolis,13,PT,2720,1
MG,3122454,Divisópolis,18,REDE,5,1
MG,3122454,Divisópolis,17,PSL,1272,2
MG,3122454,Divisópolis,13,PT,2856,2
MG,3122470,Dom Bosco,27,DC,0,1
MG,3122470,Dom Bosco,15,MDB,14,1
MG,3122470,Dom Bosco,30,NOVO,44,1
MG,3122470,Dom Bosco,51,PATRIOTA,44,1
MG,3122470,Dom Bosco,12,PDT,107,1
MG,3122470,Dom Bosco,19,PODE,19,1
MG,3122470,Dom Bosco,54,PPL,0,1
MG,3122470,Dom Bosco,45,PSDB,121,1
MG,3122470,Dom Bosco,17,PSL,1021,1
MG,3122470,Dom Bosco,50,PSOL,3,1
MG,3122470,Dom Bosco,16,PSTU,0,1
MG,3122470,Dom Bosco,13,PT,895,1
MG,3122470,Dom Bosco,18,REDE,6,1
MG,3122470,Dom Bosco,17,PSL,1131,2
MG,3122470,Dom Bosco,13,PT,1012,2
MG,3122504,Dom Cavati,27,DC,2,1
MG,3122504,Dom Cavati,15,MDB,12,1
MG,3122504,Dom Cavati,30,NOVO,60,1
MG,3122504,Dom Cavati,51,PATRIOTA,9,1
MG,3122504,Dom Cavati,12,PDT,213,1
MG,3122504,Dom Cavati,19,PODE,14,1
MG,3122504,Dom Cavati,54,PPL,0,1
MG,3122504,Dom Cavati,45,PSDB,224,1
MG,3122504,Dom Cavati,17,PSL,1751,1
MG,3122504,Dom Cavati,50,PSOL,2,1
MG,3122504,Dom Cavati,16,PSTU,2,1
MG,3122504,Dom Cavati,13,PT,927,1
MG,3122504,Dom Cavati,18,REDE,8,1
MG,3122504,Dom Cavati,17,PSL,1932,2
MG,3122504,Dom Cavati,13,PT,1092,2
MG,3122603,Dom Joaquim,27,DC,0,1
MG,3122603,Dom Joaquim,15,MDB,30,1
MG,3122603,Dom Joaquim,30,NOVO,72,1
MG,3122603,Dom Joaquim,51,PATRIOTA,23,1
MG,3122603,Dom Joaquim,12,PDT,245,1
MG,3122603,Dom Joaquim,19,PODE,8,1
MG,3122603,Dom Joaquim,54,PPL,0,1
MG,3122603,Dom Joaquim,45,PSDB,126,1
MG,3122603,Dom Joaquim,17,PSL,730,1
MG,3122603,Dom Joaquim,50,PSOL,8,1
MG,3122603,Dom Joaquim,16,PSTU,3,1
MG,3122603,Dom Joaquim,13,PT,1278,1
MG,3122603,Dom Joaquim,18,REDE,13,1
MG,3122603,Dom Joaquim,17,PSL,865,2
MG,3122603,Dom Joaquim,13,PT,1448,2
MG,3122702,Dom Silvério,27,DC,1,1
MG,3122702,Dom Silvério,15,MDB,34,1
MG,3122702,Dom Silvério,30,NOVO,149,1
MG,3122702,Dom Silvério,51,PATRIOTA,24,1
MG,3122702,Dom Silvério,12,PDT,502,1
MG,3122702,Dom Silvério,19,PODE,9,1
MG,3122702,Dom Silvério,54,PPL,4,1
MG,3122702,Dom Silvério,45,PSDB,217,1
MG,3122702,Dom Silvério,17,PSL,890,1
MG,3122702,Dom Silvério,50,PSOL,9,1
MG,3122702,Dom Silvério,16,PSTU,0,1
MG,3122702,Dom Silvério,13,PT,1193,1
MG,3122702,Dom Silvério,18,REDE,15,1
MG,3122702,Dom Silvério,17,PSL,1120,2
MG,3122702,Dom Silvério,13,PT,1756,2
MG,3122801,Dom Viçoso,27,DC,0,1
MG,3122801,Dom Viçoso,15,MDB,24,1
MG,3122801,Dom Viçoso,30,NOVO,123,1
MG,3122801,Dom Viçoso,51,PATRIOTA,15,1
MG,3122801,Dom Viçoso,12,PDT,273,1
MG,3122801,Dom Viçoso,19,PODE,16,1
MG,3122801,Dom Viçoso,54,PPL,0,1
MG,3122801,Dom Viçoso,45,PSDB,239,1
MG,3122801,Dom Viçoso,17,PSL,1060,1
MG,3122801,Dom Viçoso,50,PSOL,12,1
MG,3122801,Dom Viçoso,16,PSTU,0,1
MG,3122801,Dom Viçoso,13,PT,365,1
MG,3122801,Dom Viçoso,18,REDE,9,1
MG,3122801,Dom Viçoso,17,PSL,1302,2
MG,3122801,Dom Viçoso,13,PT,693,2
MG,3122900,Dona Eusébia,27,DC,0,1
MG,3122900,Dona Eusébia,15,MDB,14,1
MG,3122900,Dona Eusébia,30,NOVO,92,1
MG,3122900,Dona Eusébia,51,PATRIOTA,65,1
MG,3122900,Dona Eusébia,12,PDT,419,1
MG,3122900,Dona Eusébia,19,PODE,15,1
MG,3122900,Dona Eusébia,54,PPL,2,1
MG,3122900,Dona Eusébia,45,PSDB,157,1
MG,3122900,Dona Eusébia,17,PSL,1741,1
MG,3122900,Dona Eusébia,50,PSOL,8,1
MG,3122900,Dona Eusébia,16,PSTU,0,1
MG,3122900,Dona Eusébia,13,PT,1663,1
MG,3122900,Dona Eusébia,18,REDE,22,1
MG,3122900,Dona Eusébia,17,PSL,1900,2
MG,3122900,Dona Eusébia,13,PT,2038,2
MG,3123007,Dores de Campos,27,DC,2,1
MG,3123007,Dores de Campos,15,MDB,53,1
MG,3123007,Dores de Campos,30,NOVO,392,1
MG,3123007,Dores de Campos,51,PATRIOTA,33,1
MG,3123007,Dores de Campos,12,PDT,562,1
MG,3123007,Dores de Campos,19,PODE,15,1
MG,3123007,Dores de Campos,54,PPL,3,1
MG,3123007,Dores de Campos,45,PSDB,251,1
MG,3123007,Dores de Campos,17,PSL,2890,1
MG,3123007,Dores de Campos,50,PSOL,16,1
MG,3123007,Dores de Campos,16,PSTU,1,1
MG,3123007,Dores de Campos,13,PT,1320,1
MG,3123007,Dores de Campos,18,REDE,49,1
MG,3123007,Dores de Campos,17,PSL,3350,2
MG,3123007,Dores de Campos,13,PT,1996,2
MG,3123106,Dores de Guanhães,27,DC,0,1
MG,3123106,Dores de Guanhães,15,MDB,14,1
MG,3123106,Dores de Guanhães,30,NOVO,53,1
MG,3123106,Dores de Guanhães,51,PATRIOTA,68,1
MG,3123106,Dores de Guanhães,12,PDT,154,1
MG,3123106,Dores de Guanhães,19,PODE,8,1
MG,3123106,Dores de Guanhães,54,PPL,0,1
MG,3123106,Dores de Guanhães,45,PSDB,115,1
MG,3123106,Dores de Guanhães,17,PSL,931,1
MG,3123106,Dores de Guanhães,50,PSOL,15,1
MG,3123106,Dores de Guanhães,16,PSTU,0,1
MG,3123106,Dores de Guanhães,13,PT,1887,1
MG,3123106,Dores de Guanhães,18,REDE,7,1
MG,3123106,Dores de Guanhães,17,PSL,1059,2
MG,3123106,Dores de Guanhães,13,PT,1890,2
MG,3123205,Dores do Indaiá,27,DC,2,1
MG,3123205,Dores do Indaiá,15,MDB,89,1
MG,3123205,Dores do Indaiá,30,NOVO,232,1
MG,3123205,Dores do Indaiá,51,PATRIOTA,32,1
MG,3123205,Dores do Indaiá,12,PDT,490,1
MG,3123205,Dores do Indaiá,19,PODE,38,1
MG,3123205,Dores do Indaiá,54,PPL,0,1
MG,3123205,Dores do Indaiá,45,PSDB,545,1
MG,3123205,Dores do Indaiá,17,PSL,4575,1
MG,3123205,Dores do Indaiá,50,PSOL,21,1
MG,3123205,Dores do Indaiá,16,PSTU,4,1
MG,3123205,Dores do Indaiá,13,PT,1417,1
MG,3123205,Dores do Indaiá,18,REDE,32,1
MG,3123205,Dores do Indaiá,17,PSL,4926,2
MG,3123205,Dores do Indaiá,13,PT,2154,2
MG,3123304,Dores do Turvo,27,DC,0,1
MG,3123304,Dores do Turvo,15,MDB,8,1
MG,3123304,Dores do Turvo,30,NOVO,61,1
MG,3123304,Dores do Turvo,51,PATRIOTA,4,1
MG,3123304,Dores do Turvo,12,PDT,420,1
MG,3123304,Dores do Turvo,19,PODE,11,1
MG,3123304,Dores do Turvo,54,PPL,2,1
MG,3123304,Dores do Turvo,45,PSDB,312,1
MG,3123304,Dores do Turvo,17,PSL,1168,1
MG,3123304,Dores do Turvo,50,PSOL,4,1
MG,3123304,Dores do Turvo,16,PSTU,1,1
MG,3123304,Dores do Turvo,13,PT,1523,1
MG,3123304,Dores do Turvo,18,REDE,10,1
MG,3123304,Dores do Turvo,17,PSL,1327,2
MG,3123304,Dores do Turvo,13,PT,1854,2
MG,3123403,Doresópolis,27,DC,0,1
MG,3123403,Doresópolis,15,MDB,11,1
MG,3123403,Doresópolis,30,NOVO,67,1
MG,3123403,Doresópolis,51,PATRIOTA,5,1
MG,3123403,Doresópolis,12,PDT,81,1
MG,3123403,Doresópolis,19,PODE,5,1
MG,3123403,Doresópolis,54,PPL,0,1
MG,3123403,Doresópolis,45,PSDB,67,1
MG,3123403,Doresópolis,17,PSL,526,1
MG,3123403,Doresópolis,50,PSOL,4,1
MG,3123403,Doresópolis,16,PSTU,0,1
MG,3123403,Doresópolis,13,PT,427,1
MG,3123403,Doresópolis,18,REDE,2,1
MG,3123403,Doresópolis,17,PSL,582,2
MG,3123403,Doresópolis,13,PT,482,2
MG,3123502,Douradoquara,27,DC,0,1
MG,3123502,Douradoquara,15,MDB,8,1
MG,3123502,Douradoquara,30,NOVO,68,1
MG,3123502,Douradoquara,51,PATRIOTA,13,1
MG,3123502,Douradoquara,12,PDT,168,1
MG,3123502,Douradoquara,19,PODE,6,1
MG,3123502,Douradoquara,54,PPL,0,1
MG,3123502,Douradoquara,45,PSDB,53,1
MG,3123502,Douradoquara,17,PSL,497,1
MG,3123502,Douradoquara,50,PSOL,4,1
MG,3123502,Douradoquara,16,PSTU,0,1
MG,3123502,Douradoquara,13,PT,552,1
MG,3123502,Douradoquara,18,REDE,6,1
MG,3123502,Douradoquara,17,PSL,605,2
MG,3123502,Douradoquara,13,PT,681,2
MG,3123528,Durandé,27,DC,0,1
MG,3123528,Durandé,15,MDB,55,1
MG,3123528,Durandé,30,NOVO,98,1
MG,3123528,Durandé,51,PATRIOTA,39,1
MG,3123528,Durandé,12,PDT,227,1
MG,3123528,Durandé,19,PODE,6,1
MG,3123528,Durandé,54,PPL,0,1
MG,3123528,Durandé,45,PSDB,191,1
MG,3123528,Durandé,17,PSL,1426,1
MG,3123528,Durandé,50,PSOL,5,1
MG,3123528,Durandé,16,PSTU,2,1
MG,3123528,Durandé,13,PT,2413,1
MG,3123528,Durandé,18,REDE,19,1
MG,3123528,Durandé,17,PSL,1729,2
MG,3123528,Durandé,13,PT,2517,2
MG,3123601,Elói Mendes,27,DC,3,1
MG,3123601,Elói Mendes,15,MDB,136,1
MG,3123601,Elói Mendes,30,NOVO,724,1
MG,3123601,Elói Mendes,51,PATRIOTA,88,1
MG,3123601,Elói Mendes,12,PDT,1071,1
MG,3123601,Elói Mendes,19,PODE,46,1
MG,3123601,Elói Mendes,54,PPL,6,1
MG,3123601,Elói Mendes,45,PSDB,1105,1
MG,3123601,Elói Mendes,17,PSL,8994,1
MG,3123601,Elói Mendes,50,PSOL,52,1
MG,3123601,Elói Mendes,16,PSTU,11,1
MG,3123601,Elói Mendes,13,PT,2380,1
MG,3123601,Elói Mendes,18,REDE,78,1
MG,3123601,Elói Mendes,17,PSL,10394,2
MG,3123601,Elói Mendes,13,PT,3689,2
MG,3123700,Engenheiro Caldas,27,DC,0,1
MG,3123700,Engenheiro Caldas,15,MDB,51,1
MG,3123700,Engenheiro Caldas,30,NOVO,101,1
MG,3123700,Engenheiro Caldas,51,PATRIOTA,43,1
MG,3123700,Engenheiro Caldas,12,PDT,272,1
MG,3123700,Engenheiro Caldas,19,PODE,9,1
MG,3123700,Engenheiro Caldas,54,PPL,4,1
MG,3123700,Engenheiro Caldas,45,PSDB,208,1
MG,3123700,Engenheiro Caldas,17,PSL,2454,1
MG,3123700,Engenheiro Caldas,50,PSOL,12,1
MG,3123700,Engenheiro Caldas,16,PSTU,2,1
MG,3123700,Engenheiro Caldas,13,PT,1905,1
MG,3123700,Engenheiro Caldas,18,REDE,25,1
MG,3123700,Engenheiro Caldas,17,PSL,2747,2
MG,3123700,Engenheiro Caldas,13,PT,2065,2
MG,3123809,Engenheiro Navarro,27,DC,0,1
MG,3123809,Engenheiro Navarro,15,MDB,38,1
MG,3123809,Engenheiro Navarro,30,NOVO,137,1
MG,3123809,Engenheiro Navarro,51,PATRIOTA,37,1
MG,3123809,Engenheiro Navarro,12,PDT,275,1
MG,3123809,Engenheiro Navarro,19,PODE,5,1
MG,3123809,Engenheiro Navarro,54,PPL,0,1
MG,3123809,Engenheiro Navarro,45,PSDB,86,1
MG,3123809,Engenheiro Navarro,17,PSL,864,1
MG,3123809,Engenheiro Navarro,50,PSOL,2,1
MG,3123809,Engenheiro Navarro,16,PSTU,2,1
MG,3123809,Engenheiro Navarro,13,PT,2667,1
MG,3123809,Engenheiro Navarro,18,REDE,10,1
MG,3123809,Engenheiro Navarro,17,PSL,1033,2
MG,3123809,Engenheiro Navarro,13,PT,2719,2
MG,3123858,Entre Folhas,27,DC,0,1
MG,3123858,Entre Folhas,15,MDB,60,1
MG,3123858,Entre Folhas,30,NOVO,43,1
MG,3123858,Entre Folhas,51,PATRIOTA,25,1
MG,3123858,Entre Folhas,12,PDT,232,1
MG,3123858,Entre Folhas,19,PODE,16,1
MG,3123858,Entre Folhas,54,PPL,3,1
MG,3123858,Entre Folhas,45,PSDB,149,1
MG,3123858,Entre Folhas,17,PSL,1713,1
MG,3123858,Entre Folhas,50,PSOL,7,1
MG,3123858,Entre Folhas,16,PSTU,0,1
MG,3123858,Entre Folhas,13,PT,1491,1
MG,3123858,Entre Folhas,18,REDE,12,1
MG,3123858,Entre Folhas,17,PSL,1870,2
MG,3123858,Entre Folhas,13,PT,1657,2
MG,3123908,Entre Rios de Minas,27,DC,3,1
MG,3123908,Entre Rios de Minas,15,MDB,106,1
MG,3123908,Entre Rios de Minas,30,NOVO,238,1
MG,3123908,Entre Rios de Minas,51,PATRIOTA,70,1
MG,3123908,Entre Rios de Minas,12,PDT,1589,1
MG,3123908,Entre Rios de Minas,19,PODE,54,1
MG,3123908,Entre Rios de Minas,54,PPL,2,1
MG,3123908,Entre Rios de Minas,45,PSDB,698,1
MG,3123908,Entre Rios de Minas,17,PSL,3070,1
MG,3123908,Entre Rios de Minas,50,PSOL,53,1
MG,3123908,Entre Rios de Minas,16,PSTU,7,1
MG,3123908,Entre Rios de Minas,13,PT,2641,1
MG,3123908,Entre Rios de Minas,18,REDE,39,1
MG,3123908,Entre Rios de Minas,17,PSL,4017,2
MG,3123908,Entre Rios de Minas,13,PT,4108,2
MG,3124005,Ervália,27,DC,0,1
MG,3124005,Ervália,15,MDB,70,1
MG,3124005,Ervália,30,NOVO,183,1
MG,3124005,Ervália,51,PATRIOTA,38,1
MG,3124005,Ervália,12,PDT,1701,1
MG,3124005,Ervália,19,PODE,33,1
MG,3124005,Ervália,54,PPL,4,1
MG,3124005,Ervália,45,PSDB,796,1
MG,3124005,Ervália,17,PSL,2925,1
MG,3124005,Ervália,50,PSOL,48,1
MG,3124005,Ervália,16,PSTU,1,1
MG,3124005,Ervália,13,PT,4893,1
MG,3124005,Ervália,18,REDE,43,1
MG,3124005,Ervália,17,PSL,3854,2
MG,3124005,Ervália,13,PT,6593,2
MG,3124104,Esmeraldas,27,DC,17,1
MG,3124104,Esmeraldas,15,MDB,607,1
MG,3124104,Esmeraldas,30,NOVO,717,1
MG,3124104,Esmeraldas,51,PATRIOTA,715,1
MG,3124104,Esmeraldas,12,PDT,3673,1
MG,3124104,Esmeraldas,19,PODE,149,1
MG,3124104,Esmeraldas,54,PPL,14,1
MG,3124104,Esmeraldas,45,PSDB,1700,1
MG,3124104,Esmeraldas,17,PSL,14347,1
MG,3124104,Esmeraldas,50,PSOL,177,1
MG,3124104,Esmeraldas,16,PSTU,18,1
MG,3124104,Esmeraldas,13,PT,10356,1
MG,3124104,Esmeraldas,18,REDE,488,1
MG,3124104,Esmeraldas,17,PSL,17287,2
MG,3124104,Esmeraldas,13,PT,14139,2
MG,3124203,Espera Feliz,27,DC,6,1
MG,3124203,Espera Feliz,15,MDB,78,1
MG,3124203,Espera Feliz,30,NOVO,405,1
MG,3124203,Espera Feliz,51,PATRIOTA,72,1
MG,3124203,Espera Feliz,12,PDT,1234,1
MG,3124203,Espera Feliz,19,PODE,28,1
MG,3124203,Espera Feliz,54,PPL,8,1
MG,3124203,Espera Feliz,45,PSDB,647,1
MG,3124203,Espera Feliz,17,PSL,4542,1
MG,3124203,Espera Feliz,50,PSOL,24,1
MG,3124203,Espera Feliz,16,PSTU,5,1
MG,3124203,Espera Feliz,13,PT,4910,1
MG,3124203,Espera Feliz,18,REDE,42,1
MG,3124203,Espera Feliz,17,PSL,5453,2
MG,3124203,Espera Feliz,13,PT,5949,2
MG,3124302,Espinosa,27,DC,1,1
MG,3124302,Espinosa,15,MDB,77,1
MG,3124302,Espinosa,30,NOVO,241,1
MG,3124302,Espinosa,51,PATRIOTA,40,1
MG,3124302,Espinosa,12,PDT,1014,1
MG,3124302,Espinosa,19,PODE,31,1
MG,3124302,Espinosa,54,PPL,5,1
MG,3124302,Espinosa,45,PSDB,908,1
MG,3124302,Espinosa,17,PSL,4269,1
MG,3124302,Espinosa,50,PSOL,60,1
MG,3124302,Espinosa,16,PSTU,1,1
MG,3124302,Espinosa,13,PT,9723,1
MG,3124302,Espinosa,18,REDE,60,1
MG,3124302,Espinosa,17,PSL,5454,2
MG,3124302,Espinosa,13,PT,9863,2
MG,3124401,Espírito Santo do Dourado,27,DC,1,1
MG,3124401,Espírito Santo do Dourado,15,MDB,24,1
MG,3124401,Espírito Santo do Dourado,30,NOVO,171,1
MG,3124401,Espírito Santo do Dourado,51,PATRIOTA,3,1
MG,3124401,Espírito Santo do Dourado,12,PDT,280,1
MG,3124401,Espírito Santo do Dourado,19,PODE,17,1
MG,3124401,Espírito Santo do Dourado,54,PPL,2,1
MG,3124401,Espírito Santo do Dourado,45,PSDB,346,1
MG,3124401,Espírito Santo do Dourado,17,PSL,1659,1
MG,3124401,Espírito Santo do Dourado,50,PSOL,7,1
MG,3124401,Espírito Santo do Dourado,16,PSTU,4,1
MG,3124401,Espírito Santo do Dourado,13,PT,816,1
MG,3124401,Espírito Santo do Dourado,18,REDE,25,1
MG,3124401,Espírito Santo do Dourado,17,PSL,2044,2
MG,3124401,Espírito Santo do Dourado,13,PT,1141,2
MG,3124500,Estiva,27,DC,3,1
MG,3124500,Estiva,15,MDB,35,1
MG,3124500,Estiva,30,NOVO,553,1
MG,3124500,Estiva,51,PATRIOTA,8,1
MG,3124500,Estiva,12,PDT,722,1
MG,3124500,Estiva,19,PODE,37,1
MG,3124500,Estiva,54,PPL,2,1
MG,3124500,Estiva,45,PSDB,733,1
MG,3124500,Estiva,17,PSL,2981,1
MG,3124500,Estiva,50,PSOL,22,1
MG,3124500,Estiva,16,PSTU,1,1
MG,3124500,Estiva,13,PT,1121,1
MG,3124500,Estiva,18,REDE,21,1
MG,3124500,Estiva,17,PSL,4013,2
MG,3124500,Estiva,13,PT,2093,2
MG,3124609,Estrela Dalva,27,DC,3,1
MG,3124609,Estrela Dalva,15,MDB,5,1
MG,3124609,Estrela Dalva,30,NOVO,29,1
MG,3124609,Estrela Dalva,51,PATRIOTA,9,1
MG,3124609,Estrela Dalva,12,PDT,121,1
MG,3124609,Estrela Dalva,19,PODE,3,1
MG,3124609,Estrela Dalva,54,PPL,2,1
MG,3124609,Estrela Dalva,45,PSDB,80,1
MG,3124609,Estrela Dalva,17,PSL,643,1
MG,3124609,Estrela Dalva,50,PSOL,2,1
MG,3124609,Estrela Dalva,16,PSTU,0,1
MG,3124609,Estrela Dalva,13,PT,861,1
MG,3124609,Estrela Dalva,18,REDE,10,1
MG,3124609,Estrela Dalva,17,PSL,660,2
MG,3124609,Estrela Dalva,13,PT,912,2
MG,3124708,Estrela do Indaiá,27,DC,0,1
MG,3124708,Estrela do Indaiá,15,MDB,23,1
MG,3124708,Estrela do Indaiá,30,NOVO,71,1
MG,3124708,Estrela do Indaiá,51,PATRIOTA,3,1
MG,3124708,Estrela do Indaiá,12,PDT,139,1
MG,3124708,Estrela do Indaiá,19,PODE,4,1
MG,3124708,Estrela do Indaiá,54,PPL,0,1
MG,3124708,Estrela do Indaiá,45,PSDB,177,1
MG,3124708,Estrela do Indaiá,17,PSL,1052,1
MG,3124708,Estrela do Indaiá,50,PSOL,5,1
MG,3124708,Estrela do Indaiá,16,PSTU,0,1
MG,3124708,Estrela do Indaiá,13,PT,481,1
MG,3124708,Estrela do Indaiá,18,REDE,11,1
MG,3124708,Estrela do Indaiá,17,PSL,1171,2
MG,3124708,Estrela do Indaiá,13,PT,631,2
MG,3124807,Estrela do Sul,27,DC,0,1
MG,3124807,Estrela do Sul,15,MDB,22,1
MG,3124807,Estrela do Sul,30,NOVO,94,1
MG,3124807,Estrela do Sul,51,PATRIOTA,48,1
MG,3124807,Estrela do Sul,12,PDT,373,1
MG,3124807,Estrela do Sul,19,PODE,17,1
MG,3124807,Estrela do Sul,54,PPL,0,1
MG,3124807,Estrela do Sul,45,PSDB,152,1
MG,3124807,Estrela do Sul,17,PSL,1542,1
MG,3124807,Estrela do Sul,50,PSOL,1,1
MG,3124807,Estrela do Sul,16,PSTU,3,1
MG,3124807,Estrela do Sul,13,PT,1688,1
MG,3124807,Estrela do Sul,18,REDE,14,1
MG,3124807,Estrela do Sul,17,PSL,1687,2
MG,3124807,Estrela do Sul,13,PT,2081,2
MG,3124906,Eugenópolis,27,DC,2,1
MG,3124906,Eugenópolis,15,MDB,42,1
MG,3124906,Eugenópolis,30,NOVO,69,1
MG,3124906,Eugenópolis,51,PATRIOTA,105,1
